Vote,Department,Description,Entity Name,CSD Supplier Number,Payment Amount,Commitment Amount,Total Expenditure
6,Vote 6 : Health,LIQUID HAND SOAP WITH PLUNGER 500ml ,AC Disposables and Cleaning Prod,MAAA0165818 ,"R141,700.00 ",R0.00 ,"R141,700.00 "
6,Vote 6 : Health,MASK VISOR POLYPROP/PVC ,AC Disposables and Cleaning Prod,MAAA0165818 ,"R45,000.00 ",R0.00 ,"R45,000.00 "
6,Vote 6 : Health,MASK VISOR POLYPROP/PVC ,AC Disposables and Cleaning Prod,MAAA0165818 ,"R900,000.00 ",R0.00 ,"R900,000.00 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KLAPMUTS CLINIC ,AFRI.CAN ,MAAA0908018 ,"R530,259.85 ",R0.00 ,"R530,259.85 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - OP DIE BERG CLINIC ,AFRI.CAN ,MAAA0908018 ,"R522,934.35 ",R0.00 ,"R522,934.35 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - DE DOORNS CLINIC ,AFRI.CAN ,MAAA0908018 ,"R56,953.75 ",R0.00 ,"R56,953.75 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - HAWSTON CLINIC ,AFRI.CAN ,MAAA0908018 ,"R533,448.35 ",R0.00 ,"R533,448.35 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - HERMANUS HOSPITAL ,AFRI.CAN ,MAAA0908018 ,"R239,912.38 ",R0.00 ,"R239,912.38 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KLEINMOND CLINIC ,AFRI.CAN ,MAAA0908018 ,"R525,661.00 ",R0.00 ,"R525,661.00 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KLEINVLEI CDC ,AFRI.CAN ,MAAA0908018 ,"R1,216,428.33 ",R0.00 ,"R1,216,428.33 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - MACASSAR CDC ,AFRI.CAN ,MAAA0908018 ,"R1,770,701.95 ",R0.00 ,"R1,770,701.95 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - REED STREET CDC ,AFRI.CAN ,MAAA0908018 ,"R732,342.47 ",R0.00 ,"R732,342.47 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - ROBERTSON HOSPITAL ,AFRI.CAN ,MAAA0908018 ,"R1,078,707.90 ",R0.00 ,"R1,078,707.90 "
6,Vote 6 : Health,REGULATOR GAS ,AFROX ,MAAA0078110 ,"R138,846.50 ",R0.00 ,"R138,846.50 "
6,Vote 6 : Health,TROLLEY STEEL ,AFROX ,MAAA0078110 ,"R25,695.50 ",R0.00 ,"R25,695.50 "
6,Vote 6 : Health,TROLLEY STEEL ,AFROX ,MAAA0078110 ,"R102,781.80 ",R0.00 ,"R102,781.80 "
6,Vote 6 : Health,COVID OXYGEN - SONSTRAAL INTERMEDIATE CARE FACI,AFROX,MAAA0078110 ,"R499,395.72 ",R0.00 ,"R499,395.72 "
6,Vote 6 : Health,SERVICE INSTALL GAS SUPPLY REPAIR DRAGER GAS DETE,AFROX,MAAA0078110 ,"R249,697.86 ",R0.00 ,"R249,697.86 "
6,Vote 6 : Health,Bulk Medical Installation at CTICC ,AFROX ,MAAA0078110 ,"R622,905.41 ",R0.00 ,"R622,905.41 "
6,Vote 6 : Health,Bulk Medical Gas Installation at Brackengate Centre ,AFROX ,MAAA0078110 ,"R1,993,278.57 ",R0.00 ,"R1,993,278.57 "
6,Vote 6 : Health,SERVICE INSTALL GAS SUPPLY REPAIR DRAGER GAS DETE,AFROX,MAAA0078110 ,"R996,639.28 ",R0.00 ,"R996,639.28 "
6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, ADULT 40% ",Akacia Medical ,MAAA0116943 ,"R21,459.00 ",R0.00 ,"R21,459.00 "
6,Vote 6 : Health,"MASK, MEDICAL, ANAESTHETIC OXYGEN, ADULT 60% ",Allenco Medical & Dental Supplies,MAAA0003731 ,"R62,150.00 ",R0.00 ,"R62,150.00 "
6,Vote 6 : Health,"MASK, MEDICAL, ANAESTHETIC OXYGEN, PAEDIATRIC ",Allenco Medical & Dental Supplies,MAAA0003731 ,"R62,150.00 ",R0.00 ,"R62,150.00 "
6,Vote 6 : Health,WASTE DISPOSAL MACHINE NEWSTER NW50 ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R18,857,248.70 ",R0.00 ,"R18,857,248.70 "
6,Vote 6 : Health,WASTE DISPOSAL MACHINE NEWSTER NW15 ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R3,167,200.00 ",R0.00 ,"R3,167,200.00 "
6,Vote 6 : Health,WASTE DISPOSAL MACHINE NEWSTER NW10 ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R2,643,311.30 ",R0.00 ,"R2,643,311.30 "
6,Vote 6 : Health,DELIVERY AND INSTALLATION COSTS ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R411,959.17 ",R0.00 ,"R411,959.17 "
6,Vote 6 : Health,SERVICE REPAIR ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R16,749.29 ",R0.00 ,"R16,749.29 "
6,Vote 6 : Health,SERVICE REPAIR ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R24,363.85 ",R0.00 ,"R24,363.85 "
6,Vote 6 : Health,SERVICE REPAIR ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R41,387.58 ",R0.00 ,"R41,387.58 "
6,Vote 6 : Health,ELECTRICAL INSTALLATION OF PLUGS ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R54,491.89 ",R0.00 ,"R54,491.89 "
6,Vote 6 : Health,HIRE TENT MARQUEE ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706 ,"R110,852.23 ",R0.00 ,"R110,852.23 "
6,Vote 6 : Health,Broom ,AMANTHI TRADERS ,MAAA0034819 ,R118.00 ,R0.00 ,R118.00 
6,Vote 6 : Health,Dustpan and broom set ,AMANTHI TRADERS ,MAAA0034819 ,"R3,880.00 ",R0.00 ,"R3,880.00 "
6,Vote 6 : Health,TROLLEY STOCK PICKING 3 TIER 4 CASTORS 1600X600X60,AMCOMED,MAAA0074321 ,"R37,260.00 ",R0.00 ,"R37,260.00 "
6,Vote 6 : Health,"Bottle, Suction ",AMCOMED ,MAAA0074321 ,"R12,364.80 ",R0.00 ,"R12,364.80 "
6,Vote 6 : Health,Folding nose trolley ,AMCOMED ,MAAA0074321 ,"R16,387.50 ",R0.00 ,"R16,387.50 "
6,Vote 6 : Health,"Liners, Suction ",AMCOMED ,MAAA0074321 ,"R21,638.40 ",R0.00 ,"R21,638.40 "
6,Vote 6 : Health,"Liners, Suction ",AMCOMED ,MAAA0074321 ,"R95,513.25 ",R0.00 ,"R95,513.25 "
6,Vote 6 : Health,Suction unit electrical ,AMCOMED ,MAAA0074321 ,"R253,588.80 ",R0.00 ,"R253,588.80 "
6,Vote 6 : Health,Platform Scale ,AMCOMED ,MAAA0074321 ,"R7,015.00 ",R0.00 ,"R7,015.00 "
6,Vote 6 : Health,Platform Trolley ,AMCOMED ,MAAA0074321 ,"R33,810.00 ",R0.00 ,"R33,810.00 "
6,Vote 6 : Health,Suction Bottles double ,AMCOMED ,MAAA0074321 ,"R287,500.00 ",R0.00 ,"R287,500.00 "
6,Vote 6 : Health,Suction Bottles single ,AMCOMED ,MAAA0074321 ,"R241,500.00 ",R0.00 ,"R241,500.00 "
6,Vote 6 : Health,Suction Liners ,AMCOMED ,MAAA0074321 ,"R10,212.00 ",R0.00 ,"R10,212.00 "
6,Vote 6 : Health,Suction unit electrical ,AMCOMED ,MAAA0074321 ,"R651,360.00 ",R0.00 ,"R651,360.00 "
6,Vote 6 : Health,Drug Cabinet large ,AMCOMED ,MAAA0074321 ,"R79,235.00 ",R0.00 ,"R79,235.00 "
6,Vote 6 : Health,"Connectors, Suctionm Unit ",AMCOMED ,MAAA0074321 ,"R1,380.00 ",R0.00 ,"R1,380.00 "
6,Vote 6 : Health,Connectors & Tubing ,AMCOMED ,MAAA0074321 ,"R3,312.00 ",R0.00 ,"R3,312.00 "
6,Vote 6 : Health,COVERALL - MEDIUM ,Arc Technology ,MAAA0448977 ,"R5,750,000.00 ",R0.00 ,"R5,750,000.00 "
6,Vote 6 : Health,COVERALL - LARGE ,Arc Technology ,MAAA0448977 ,"R5,764,375.00 ",R0.00 ,"R5,764,375.00 "
6,Vote 6 : Health,COVERALL - X LARGE ,Arc Technology ,MAAA0448977 ,"R5,738,500.00 ",R0.00 ,"R5,738,500.00 "
6,Vote 6 : Health,COVERALL - XX LARGE ,Arc Technology ,MAAA0448977 ,"R5,717,225.00 ",R0.00 ,"R5,717,225.00 "
6,Vote 6 : Health,COVERALL - XXX LARGE ,Arc Technology ,MAAA0448977 ,"R4,266,500.00 ",R0.00 ,"R4,266,500.00 "
6,Vote 6 : Health,"Bed, ICU, Mattress ",ARJO HUNTLEIGH ,MAAA0005800 ,"R870,000.00 ",R0.00 ,"R870,000.00 "
6,Vote 6 : Health,"Bed, ICU, Mattress ",ARJO HUNTLEIGH ,MAAA0005800 ,"R500,250.00 ",R0.00 ,"R500,250.00 "
6,Vote 6 : Health,"Bed, ward ",ARJO HUNTLEIGH ,MAAA0005800 ,"R3,180,600.00 ",R0.00 ,"R3,180,600.00 "
6,Vote 6 : Health,"Bed, ward ",ARJO HUNTLEIGH ,MAAA0005800 ,"R1,178,600.00 ",R0.00 ,"R1,178,600.00 "
6,Vote 6 : Health,"Bed, ward ",ARJO HUNTLEIGH ,MAAA0005800 ,"R5,525,856.00 ",R0.00 ,"R5,525,856.00 "
6,Vote 6 : Health,"Bed, ward ",ARJO HUNTLEIGH ,MAAA0005800 ,"R1,836,000.00 ",R0.00 ,"R1,836,000.00 "
6,Vote 6 : Health,"Bed, ward ",ARJO HUNTLEIGH ,MAAA0005800 ,"R883,200.00 ",R0.00 ,"R883,200.00 "
6,Vote 6 : Health,BEDSIDE LOCKER ,ARJO HUNTLEIGH ,MAAA0005800 ,"R175,831.00 ",R0.00 ,"R175,831.00 "
6,Vote 6 : Health,BEDSIDE LOCKER ,ARJO HUNTLEIGH ,MAAA0005800 ,"R351,662.00 ",R0.00 ,"R351,662.00 "
6,Vote 6 : Health,BEDSIDE LOCKER ,ARJO HUNTLEIGH ,MAAA0005800 ,"R254,954.95 ",R0.00 ,"R254,954.95 "
6,Vote 6 : Health,BEDSIDE LOCKER ,ARJO HUNTLEIGH ,MAAA0005800 ,"R2,157,687.50 ",R0.00 ,"R2,157,687.50 "
6,Vote 6 : Health,Bedside Locker ,ARJO HUNTLEIGH ,MAAA0005800 ,"R718,750.00 ",R0.00 ,"R718,750.00 "
6,Vote 6 : Health,Examination Couch ,ARJO HUNTLEIGH ,MAAA0005800 ,"R4,695.90 ",R0.00 ,"R4,695.90 "
6,Vote 6 : Health,Mattresses ,ARJO HUNTLEIGH ,MAAA0005800 ,"R319,590.00 ",R0.00 ,"R319,590.00 "
6,Vote 6 : Health,Mattresses ,ARJO HUNTLEIGH ,MAAA0005800 ,"R319,590.00 ",R0.00 ,"R319,590.00 "
6,Vote 6 : Health,Overbed Table ,ARJO HUNTLEIGH ,MAAA0005800 ,"R828,000.00 ",R0.00 ,"R828,000.00 "
6,Vote 6 : Health,Overbed Table ,ARJO HUNTLEIGH ,MAAA0005800 ,"R1,656,000.00 ",R0.00 ,"R1,656,000.00 "
6,Vote 6 : Health,Overbed Table ,ARJO HUNTLEIGH ,MAAA0005800 ,"R1,656,000.00 ",R0.00 ,"R1,656,000.00 "
6,Vote 6 : Health,Overbed table ,ARJO HUNTLEIGH ,MAAA0005800 ,"R1,486,375.00 ",R0.00 ,"R1,486,375.00 "
6,Vote 6 : Health,"Trolley patient Emergency, LG55 ",ARJO HUNTLEIGH ,MAAA0005800 ,"R1,627,420.20 ",R0.00 ,"R1,627,420.20 "
6,Vote 6 : Health,Mattresses ,ARJO HUNTLEIGH ,MAAA0005800 ,"R266,325.00 ",R0.00 ,"R266,325.00 "
6,Vote 6 : Health,BEDSIDE LOCKER ,ARJO HUNTLEIGH ,MAAA0005800 ,"R140,664.80 ",R0.00 ,"R140,664.80 "
6,Vote 6 : Health,IV Pole ,ARJO HUNTLEIGH ,MAAA0005800 ,"R41,400.00 ",R0.00 ,"R41,400.00 "
6,Vote 6 : Health,"Trolley, patient body room ",ARJO HUNTLEIGH ,MAAA0005800 ,"R172,960.00 ",R0.00 ,"R172,960.00 "
6,Vote 6 : Health,SURGICAL MASK 3 PLY WITH EARLOOP ,Atlantic Conversions ,MAAA0902801 ,"R5,175,000.00 ",R0.00 ,"R5,175,000.00 "
6,Vote 6 : Health,COVERALL SMALL ,Atlantic Conversions ,MAAA0902801 ,"R235,715.50 ",R0.00 ,"R235,715.50 "
6,Vote 6 : Health,COVERALL XL ,Atlantic Conversions ,MAAA0902801 ,"R602,945.00 ",R0.00 ,"R602,945.00 "
6,Vote 6 : Health,COVERALL 3XL ,Atlantic Conversions ,MAAA0902801 ,"R478,975.00 ",R0.00 ,"R478,975.00 "
6,Vote 6 : Health,Mobile X-ray unit ,AXIM ,MAAA0748884 ,"R2,150,637.92 ",R0.00 ,"R2,150,637.92 "
6,Vote 6 : Health,Mobile X-ray unit ,AXIM ,MAAA0748884 ,"R1,075,318.96 ",R0.00 ,"R1,075,318.96 "
6,Vote 6 : Health,Mobile X-ray unit ,AXIM ,MAAA0748884 ,"R1,061,183.63 ",R0.00 ,"R1,061,183.63 "
6,Vote 6 : Health,Monitor Medical ,AXIM ,MAAA0748884 ,"R342,480.08 ",R0.00 ,"R342,480.08 "
6,Vote 6 : Health,"Radiation, Apron, Large ",AXIM ,MAAA0748884 ,"R14,069.92 ",R0.00 ,"R14,069.92 "
6,Vote 6 : Health,"Radiation, Apron, X-Large ",AXIM ,MAAA0748884 ,"R14,069.92 ",R0.00 ,"R14,069.92 "
6,Vote 6 : Health,"Radiation, Coat Rack ",AXIM ,MAAA0748884 ,"R6,920.08 ",R0.00 ,"R6,920.08 "
6,Vote 6 : Health,"Radiation, Gloves ",AXIM ,MAAA0748884 ,"R26,790.28 ",R0.00 ,"R26,790.28 "
6,Vote 6 : Health,Radiographic workstation ,AXIM ,MAAA0748884 ,"R342,480.10 ",R0.00 ,"R342,480.10 "
6,Vote 6 : Health,Radiographic workstation ,AXIM ,MAAA0748884 ,"R169,751.00 ",R0.00 ,"R169,751.00 "
6,Vote 6 : Health,Radiographic workstation ,AXIM ,MAAA0748884 ,"R342,480.08 ",R0.00 ,"R342,480.08 "
6,Vote 6 : Health,X-Ray Apparatus ,AXIM ,MAAA0748884 ,"R2,059,628.80 ",R0.00 ,"R2,059,628.80 "
6,Vote 6 : Health,Patient Slide ,AXIM ,MAAA0748884 ,"R113,390.00 ",R0.00 ,"R113,390.00 "
6,Vote 6 : Health,Radiographic grid ,AXIM ,MAAA0748884 ,"R65,580.00 ",R0.00 ,"R65,580.00 "
6,Vote 6 : Health,Anatomical Markers ,AXIM ,MAAA0748884 ,R689.12 ,R0.00 ,R689.12 
6,Vote 6 : Health,COVID CARE ENABLING WORKS - TC NEWMAN CDC ENA,AZ BUILDING MANAGEMENT ,MAAA0393555 ,"R874,256.33 ",R0.00 ,"R874,256.33 "
6,Vote 6 : Health,Infusion Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R222,014.70 ",R0.00 ,"R222,014.70 "
6,Vote 6 : Health,Infusion Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R325,730.44 ",R0.00 ,"R325,730.44 "
6,Vote 6 : Health,Infusion Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R799,252.92 ",R0.00 ,"R799,252.92 "
6,Vote 6 : Health,Infusion Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R222,014.70 ",R0.00 ,"R222,014.70 "
6,Vote 6 : Health,Syringe Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R146,280.00 ",R0.00 ,"R146,280.00 "
6,Vote 6 : Health,Syringe Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R1,770,595.84 ",R0.00 ,"R1,770,595.84 "
6,Vote 6 : Health,Syringe Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R588,776.16 ",R0.00 ,"R588,776.16 "
6,Vote 6 : Health,Syringe Pump ,BECTON & DICKINSON ,MAAA0009097 ,"R530,265.00 ",R0.00 ,"R530,265.00 "
6,Vote 6 : Health,"Discs, EXT set, for Alaris syringe ",BECTON & DICKINSON ,MAAA0009097 ,"R32,273.70 ",R0.00 ,"R32,273.70 "
6,Vote 6 : Health,COVID INTERMEDIATE CARE - BRACKENGATE INTERMEDI,BIDVEST PROPERTIES (PTY) LTD ,- ,"R44,469,000.00 ",R0.00 ,"R44,469,000.00 "
6,Vote 6 : Health,DEEP CLEANING SANITISE BUILDINGS OFFICES ,BIDVEST SERVICES ,MAAA0029711 ,"R22,941.47 ",R0.00 ,"R22,941.47 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,BIDVEST SERVICES ,MAAA0029711 ,"R110,766.88 ",R0.00 ,"R110,766.88 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,BIDVEST SERVICES ,MAAA0029711 ,"R51,867.66 ",R0.00 ,"R51,867.66 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,BIDVEST SERVICES ,MAAA0029711 ,"R6,394.09 ",R0.00 ,"R6,394.09 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,BIDVEST SERVICES ,MAAA0029711 ,"R2,500.00 ",R0.00 ,"R2,500.00 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,BIDVEST SERVICES ,MAAA0029711 ,"R51,867.66 ",R0.00 ,"R51,867.66 "
6,Vote 6 : Health,"Bed, ward ",BIOCLIN SOLUTIONS ,MAAA0007987 ,"R608,884.75 ",R0.00 ,"R608,884.75 "
6,Vote 6 : Health,"Bed, ward ",BIOCLIN SOLUTIONS ,MAAA0007987 ,"R1,729,542.50 ",R0.00 ,"R1,729,542.50 "
6,Vote 6 : Health,"Bed, ward ",BIOCLIN SOLUTIONS ,MAAA0007987 ,"R4,428,264.75 ",R0.00 ,"R4,428,264.75 "
6,Vote 6 : Health,BEDSIDE LOCKER ,BIOCLIN SOLUTIONS ,MAAA0007987 ,"R108,560.00 ",R0.00 ,"R108,560.00 "
6,Vote 6 : Health,BEDSIDE LOCKER ,BIOCLIN SOLUTIONS ,MAAA0007987 ,"R3,496,000.00 ",R0.00 ,"R3,496,000.00 "
6,Vote 6 : Health,Urinal ,BIOCLIN SOLUTIONS ,MAAA0007987 ,"R2,300.00 ",R0.00 ,"R2,300.00 "
6,Vote 6 : Health,Urinal ,BIOCLIN SOLUTIONS ,MAAA0007987 ,"R3,162.50 ",R0.00 ,"R3,162.50 "
6,Vote 6 : Health,Nebulizer ,BMS MEDICAL ,MAAA0210403 ,"R14,935.70 ",R0.00 ,"R14,935.70 "
6,Vote 6 : Health,Nebulizer ,BMS Medical ,MAAA0210403 ,"R13,212.35 ",R0.00 ,"R13,212.35 "
6,Vote 6 : Health,Peak Flowmeter ,BMS MEDICAL ,MAAA0210403 ,"R12,536.98 ",R0.00 ,"R12,536.98 "
6,Vote 6 : Health,Sphygmanometer ,BMS Medical ,MAAA0210403 ,"R4,492.80 ",R0.00 ,"R4,492.80 "
6,Vote 6 : Health,VISOR ,BOE Distributors ,- ,"R1,050,000.00 ",R0.00 ,"R1,050,000.00 "
6,Vote 6 : Health,BAG LAUNDRY DISSOLVO 710MMX990MM ,BRAND UNIVERSE ,MAAA0159096 ,"R100,087.50 ",R0.00 ,"R100,087.50 "
6,Vote 6 : Health,BAG LAUNDRY DISSOLVO 710MMX990MM ,BRAND UNIVERSE ,MAAA0159096 ,"R100,087.50 ",R0.00 ,"R100,087.50 "
6,Vote 6 : Health,BAG LAUNDRY DISSOLVO 710MMX990MM ,BRAND UNIVERSE ,MAAA0159096 ,"R200,175.00 ",R0.00 ,"R200,175.00 "
6,Vote 6 : Health,"Shelving, Wooden ",CATAGE SERVICES ,MAAA0018344 ,"R115,747.50 ",R0.00 ,"R115,747.50 "
6,Vote 6 : Health,"Shelving, Steel ",CATAGE SERVICES ,MAAA0018344 ,"R327,819.00 ",R0.00 ,"R327,819.00 "
6,Vote 6 : Health,Combi Steamer ,CATERMARKET ,- ,"R77,165.00 ",R0.00 ,"R77,165.00 "
6,Vote 6 : Health,"APRON, PLASTIC, FULL BODY ",Central Medical ,MAAA0010548 ,"R17,600.00 ",R0.00 ,"R17,600.00 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - DURBANVILLE CDC ,CHATTELS ,MAAA0057233 ,"R1,112,982.36 ",R0.00 ,"R1,112,982.36 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - ELSIES RIVER CHC ,CHATTELS ,MAAA0057233 ,"R904,842.56 ",R0.00 ,"R904,842.56 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KHAYELITSHA (SITE B) CHC,CHATTELS ,MAAA0057233 ,"R1,391,062.82 ",R0.00 ,"R1,391,062.82 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - RETREAT CHC (WALKWAYS,CHATTELS ,MAAA0057233 ,"R124,089.60 ",R0.00 ,"R124,089.60 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - SYMPHONY WAY CDC ,CHATTELS ,MAAA0057233 ,"R176,671.28 ",R0.00 ,"R176,671.28 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KRAAIFONTEIN CHC ,CHATTELS ,MAAA0057233 ,"R1,951,277.17 ",R0.00 ,"R1,951,277.17 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - CERES HOSPITAL ,CHATTELS ,MAAA0057233 ,"R1,194,105.09 ",R0.00 ,"R1,194,105.09 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - HELDERBERG HOSPITAL ,CHATTELS ,MAAA0057233 ,"R1,869,303.16 ",R0.00 ,"R1,869,303.16 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KHAYELITSHA HOSPITAL ,CHATTELS ,MAAA0057233 ,"R2,106,357.48 ",R0.00 ,"R2,106,357.48 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - VICTORIA HOSPITAL ,CHATTELS ,MAAA0057233 ,"R1,796,518.99 ",R0.00 ,"R1,796,518.99 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - WESFLEUR HOSPITAL ,CHATTELS ,MAAA0057233 ,"R1,889,616.64 ",R0.00 ,"R1,889,616.64 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - PAARL HOSPITAL ,CHATTELS ,MAAA0057233 ,"R2,049,548.40 ",R0.00 ,"R2,049,548.40 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - TYGERBERG HOSPITAL TRIA,CHATTELS,MAAA0057233 ,"R7,804,194.59 ",R0.00 ,"R7,804,194.59 "
6,Vote 6 : Health,"BIOHAZARDOUS WASTE, INFECTIOUS DISPOSABLE BOX SE",Compass Medical,MAAA0007736 ,"R21,795.00 ",R0.00 ,"R21,795.00 "
6,Vote 6 : Health,"BIOHAZARDOUS WASTE, INFECTIOUS DISPOSABLE BOX SE",Compass Medical,MAAA0007736 ,"R29,415.00 ",R0.00 ,"R29,415.00 "
6,Vote 6 : Health,LINER PLASTIC 50LT 80 MICRON RED ,Compass Medical ,MAAA0007736 ,"R2,780.00 ",R0.00 ,"R2,780.00 "
6,Vote 6 : Health,LINER PLASTIC 90LT 80 MICRON ,Compass Medical ,MAAA0007736 ,"R4,920.00 ",R0.00 ,"R4,920.00 "
6,Vote 6 : Health,PLASTIC 90L 80 MICRON ,Compass Medical ,MAAA0007736 ,"R12,300.00 ",R0.00 ,"R12,300.00 "
6,Vote 6 : Health,WASTE REMOVAL COVID 19 ,Compass Medical ,MAAA0007736 ,"R363,014.89 ",R0.00 ,"R363,014.89 "
6,Vote 6 : Health,CONTAINER MEDICAL CARDBOARD BIO HAZARDOUS WA,Compass Medical ,MAAA0007736 ,"R3,229.50 ",R0.00 ,"R3,229.50 "
6,Vote 6 : Health,COVID MORTUARY - MASS FATALITY TEMPORARY FACILIT,CONTAINER WORLD,MAAA0585625 ,"R211,000.00 ",R0.00 ,"R211,000.00 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - HEIDEVELD CDC ,COZI HIRING ,MAAA0002956 ,"R1,910,056.50 ",R0.00 ,"R1,910,056.50 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - KARL BREMER HOSPITAL ,COZI HIRING ,MAAA0002956 ,"R2,186,722.30 ",R0.00 ,"R2,186,722.30 "
6,Vote 6 : Health,"Restraints, wrist ",CRANIUM ,MAAA0058940 ,"R4,922.80 ",R0.00 ,"R4,922.80 "
6,Vote 6 : Health,Scales ,DELTA SURGICAL ,MAAA0007941 ,"R88,807.40 ",R0.00 ,"R88,807.40 "
6,Vote 6 : Health,"Scale, 150kg ",DELTA SURGICAL ,MAAA0007941 ,"R153,394.60 ",R0.00 ,"R153,394.60 "
6,Vote 6 : Health,"Shelving, Steel ",DENBAR ,MAAA0018344 ,"R984,606.00 ",R0.00 ,"R984,606.00 "
6,Vote 6 : Health,"Shelving, Wooden ",DENBAR ,MAAA0018344 ,"R303,358.90 ",R0.00 ,"R303,358.90 "
6,Vote 6 : Health,THERMOMETER DIGITAL BODY INFRARED NON CONTACT,DLT ENTERPRISES ,MAAA0161984 ,"R4,000.00 ",R0.00 ,"R4,000.00 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,DOEPA TRADING 36 ,MAAA0222216 ,"R65,350.00 ",R0.00 ,"R65,350.00 "
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,DOEPA TRADING 36 ,MAAA0222216 ,R650.00 ,R0.00 ,R650.00 
6,Vote 6 : Health,CLEANING SERVICE VARIOUS HEALTH FACILITIES ,DOEPA TRADING 36 ,MAAA0222216 ,"R65,350.00 ",R0.00 ,"R65,350.00 "
6,Vote 6 : Health,Nurse's Call System ,DOVECOR ,MAAA0020403 ,"R867,553.10 ",R0.00 ,"R867,553.10 "
6,Vote 6 : Health,Nurse's call system ,DOVECOR ,MAAA0020403 ,"R330,159.25 ",R0.00 ,"R330,159.25 "
6,Vote 6 : Health,Mortuary Brackengate ,DOVECOR ,MAAA0020403 ,"R352,445.10 ",R0.00 ,"R352,445.10 "
6,Vote 6 : Health,Flowmeter single ,EAST COAST MEDICAL ,MAAA0078920 ,"R107,200.70 ",R0.00 ,"R107,200.70 "
6,Vote 6 : Health,Q-cart small ,EAST COAST MEDICAL ,MAAA0078920 ,"R46,285.80 ",R0.00 ,"R46,285.80 "
6,Vote 6 : Health,Q-cart small ,EAST COAST MEDICAL ,MAAA0078920 ,"R293,143.21 ",R0.00 ,"R293,143.21 "
6,Vote 6 : Health,Monitor Vital Signs ,EAST COAST MEDICAL ,MAAA0078920 ,"R1,076,098.00 ",R0.00 ,"R1,076,098.00 "
6,Vote 6 : Health,Monitor vital signs ,EAST COAST MEDICAL ,MAAA0078920 ,"R747,304.40 ",R0.00 ,"R747,304.40 "
6,Vote 6 : Health,Monitor vital signs ,EAST COAST MEDICAL ,MAAA0078920 ,"R2,023,064.24 ",R0.00 ,"R2,023,064.24 "
6,Vote 6 : Health,Emergency Trolley ,EAST COAST MEDICAL ,MAAA0078920 ,"R107,999.99 ",R0.00 ,"R107,999.99 "
6,Vote 6 : Health,ECG Machine ,EAST COAST MEDICAL ,MAAA0078920 ,"R383,549.54 ",R0.00 ,"R383,549.54 "
