Southern Cape,Sterile Golves,Evergreen Latex,2002/057771/23,RT76,SC-008279,23/03/2020,Box of 100,1000,R                       92.00,"R                         92,000.00",
Overberg,Stethoscope,First class consultants,2017/199502/07,Price quotation,HS-010848,5/11/2020,Each,7,R                     450.00,"R                           3,150.00",
Allandale,Surgical masks,BIOLOGICA PHARMACETICALS,2013/067392/07,RT296-08-271,AD-006391,24.03.2020,Box of 50,10000,R26.65 per each,"R                      266,500.00",
Allandale,Surgical masks,BIOLOGICA PHARMACETICALS,2013/067392/07,RT296-08-271,HA-002288,23.03.2020,Box of 50,1000,R26.65 per each,"R                         26,650.00",
Allandale,Surgical masks,Quality Medical Supplies,2015/019742/07,Annexure A Table 2,AD-006395,16.04.2020,Box of 50,100000,R10.35 per each,"R                   1,035,000.00",
Allandale,Surgical masks,TRIPPLE N MEDICAL DISTRIBUTORS,2011/129850/07,Annexure A Table 2,OQ-004707,23.03.2020,Box of 200,1000,R13.02 per pack,"R                         13,020.00",
Brandvlei,Surgical masks,Chemical world,2019/253242/07,RT32-201942295407-00000,BN-018333,7/21/2020,each,20000,R                       14.95,"R                      299,000.00",
Brandvlei,Surgical masks,National medical,2002/059075/23,RT32-2019:42295407-0,BN-017898,3/16/2020,each,15000,R                          0.80,"R                         12,000.00",
Breede River,Surgical masks,Biologica,2013/067392/07,RT269,BR-008388,4/21/2020,each,30000,R                       15.50,"R                      465,000.00",
Breede River,Surgical masks,Biologica,2013/067392/07,RT269,BR-008367,4/21/2020,each,18750,R                       26.65,"R                      499,687.50",
Breede River,Surgical masks,"Biologica
Pharmaceuticals",2013/067392/07,RT296,BR-008205,4/21/2020,each,400,R                       26.65,"R                         10,660.00",
Breede River,Surgical masks,"Biologica
Pharmaceuticals",2013/067392/07,RT296,BR-008327,4/21/2020,each,10000,R                       26.65,"R                      266,500.00",
Breede River,Surgical masks,"Biologica
Pharmaceuticals",2013/067392/07,296,BR-008219,4/21/2020,each,10500,R                       26.65,"R                      279,825.00",
Breede River,Surgical masks,Dis-Chem,2009/007062/07,Petty Cash,"PC-003191 /
PC-001097",4/21/2020,each,120,R                       49.95,"R                           5,994.00",
Breede River,Surgical masks,Dis-Chem,2009/007062/07,Petty Cash,PC-001647,4/21/2020,each,40,R                       25.23,"R                           1,009.00",
Breede River,Surgical masks,Multisurge,2014/170364/07,"Instruction note 8 2019/2020 Annexure Table
A 2 -RTCOVID19-004",BR-008277,4/21/2020,each,200,R                     460.00,"R                         92,000.00",
Drakenstein,Surgical masks,QUALITY MEDICAL,RTCOVID19-004,RTCOVID19-004,E534956/012,4/6/2020,EA,30000,R                       10.35,"R                      310,500.00",
Overberg,Surgical masks,BIOLOGICA,2013/067392/07,RT296,CA-005515,3/24/2020,Each,1000,R                       79.95,"R                         79,950.00",
Overberg,Surgical masks,BIOLOGICA,2013/067392/07,RT296,HS-010775,4/7/2020,Each,10000,R                       26.65,"R                      266,500.00",
Overberg,Surgical masks,BIOLOGICA,2013/067392/07,RT296,HS-010795,4/23/2020,Each,8000,R                       26.65,"R                      213,200.00",
Overberg,Surgical masks,I H S,1993/003465/07,NT 3,HS21/2020 (HS-010840),4/15/2020,Each,1324550,various,"R                   1,645,450.00",
Overberg,Surgical masks,TARA TECHNOLOGIES,2019/237077/07,RTCOVID19-007,HS-010778,4/9/2020,Each,10000,R                       47.00,"R                      470,000.00",
Pollsmoor,Surgical masks,LENIPOINT    EARLY MOON,2006/012471/23,CSD,PS-010240,2020.04.16,EA,20000,R 11.00,"R                      334,000.00",
Pollsmoor,Surgical masks,LENIPOINT    EARLY MOON,2017/281326/07,CSD,PS-010302,2020.05.05,EA,400000,R 11.00,"R                      440,000.00",
Southern Cape,Surgical masks,New Age Medident,2005/093988/23,RT296,SC-008449,29/07/2020,Pack,2000,R                       43.00,"R                         86,000.00",
Voorberg,Surgical masks,Unitrade,1998/002665/23,COVID031,VB-010427,6/19/2020,Box 50,400,R                     514.24,"R                      206,496.00",
Allandale,Surgical scrub 500ml,BARRS PHAMACEUTICALS,2012/056577/07,RT 300,AD-006487,25.06.2020,500ml,2000,R14.44 per 500ml,"R                         28,880.00",
Allandale,Surgical scrub 500ml,BARRS PHAMACEUTICALS,2012/056577/07,RT 300,HA-002272,20.03.2020,500ml,320,R14.44 per 500ml,"R                           4,620.80",
Allandale,Surgical scrub 500ml,BARRS PHAMACEUTICALS,2012/056577/07,RT 300,OQ-004817,28.07.2020,500ml,40,R14.44 per 500ml,R                              577.60,
Brandvlei,Surgical scrub 500ml,BARRS PHAMACEUTICALS INDUSTRIES,2012/056577/07,RT300-2017-51284804-00001,BN-017920,25/03/2020,each,500,R                       13.89,"R                           6,945.00",
Brandvlei,Surgical scrub 500ml,BARRS PHAMACEUTICALS INDUSTRIES,2012/056577/07,RT300-2017-51284804-00001,BN-017920,25/03/2020,each,500,R                       20.97,"R                         10,485.00",
Brandvlei,Surgical scrub 500ml,BARRS PHAMACEUTICALS INDUSTRIES,2012/056577/07,RT300-2017-51472802-000000,BN-018388,7/27/2020,each,1500,R                       27.15,"R                         31,725.00",
Breede River,Surgical scrub 500ml,BARRS Pharmaceuticals,2012/056577/07,RT300,BR-008193,4/21/2020,500 ml,3000,R                       21.92,"R                         65,760.00",
Drakenstein,Surgical scrub 500ml,BARRS,RT32,RT32,DN-013124,3/25/2020,BT,480000,R                       21.15,"R                         20,304.00",
Drakenstein,Surgical scrub 500ml,BARRS,RT300,RT300,DN-013289,5/14/2020,BT,2000,R                       24.70,"R                         49,400.00",
Goodwood,Surgical scrub 500ml,BARRS,2012/056577/07,RT300,GW-011818,14/05/2020,EA,1000,R                     181.94,"R                      181,940.00",
Goodwood,Surgical scrub 500ml,BARRS PHARM.,2012/056577/07,RT300.,GW-011650,28/03/2020,EA,2000,R                       21.92,"R                         43,840.00",
Overberg,Surgical scrub 500ml,BARRS PHAMCEUTICAL,2012/056577/07,RT300,CA-005525,3/26/2020,ml,100,R                       31.99,"R                           3,198.60",
Overberg,Surgical scrub 500ml,ITSTYM GENERAL TRADING,2009/128911/23,PRICE QUOTATION,HS8/2020,4/1/2020,ml,10,R                     199.99,"R                           1,999.90",
Overberg,Surgical scrub 500ml,SIMSIM SALES & MARKETING,2018/195625/07,PRICE QUOTATION,PETTY CASH,4/2/2020,ml,10,R                     150.00,"R                           1,500.00",
Allandale,Temperature Scanner,Big Chest,2014/016004/07,DEVIATION  PROCUREMENT METHOD,AD-006387,07.04.2020,each,15,"R                 1,950.00","R                         29,250.00",
Allandale,Temperature Scanner,MULTISURGE,2014/170364/07,Annexure A Table 2,AD-006380,31.03.2020,each,16,R2300 per each,"R                         36,800.00",
Breede River,Temperature Scanner,New Age Medident,2005/093988/23,Covid19,BR-008214,4/21/2020,each,12,"R                 2,064.25","R                         24,771.00",
Breede River,Temperature Scanner,New Age Medident,2005/093988/23,Covid19,BR-008372,4/21/2020,each,26,"R                 1,092.50","R                         28,405.00",
Breede River,Temperature Scanner,Tripharma,2013/179232/07,Quotation,BR-008244,4/21/2020,each,10,R                          3.22,"R                         64,400.00",
Drakenstein,Temperature Scanner,MULTISURGE,RTCOVID19,RTCOVID19,E534956/013,4/6/2020,EA,46,"R                 2,300.00","R                      105,800.00",
Drakenstein,Temperature Scanner,WURTH,PRICE QUOTATION,PRICE QUOTATION,E534956/,4/9/2020,EA,12,"R                 2,070.00","R                         24,840.00",
Goodwood,Temperature Scanner,QUINTAX,2011/054080/23,QUOTATION,A-236600,15/04/2020,EA,10,"R                 2,137.85","R                         21,378.50",
Overberg,Temperature Scanner,ESSENTIAL OFFICE SUPPLIES,1999/008462/23,PRICE QUOTATION,BJ-005130,3/26/2020,Each,2,"R                 1,748.00","R                           3,496.00",
Overberg,Temperature Scanner,MRM Consulting,2014/023626/07,Price Quotation,HS-010977,7/8/2020,Each,70,R                     780.00,"R                         54,600.00",
Overberg,Temperature Scanner,MULTISURGE,2014/170364/07,COVID19-018,CA-005529,3/31/2020,Each,2,"R                 2,300.00","R                           4,600.00",
Overberg,Temperature Scanner,NEW AGE MEDIDENT,2005/093988/23,PRICE QUOTATION,HS-010762,3   / 2   4  /  2  0   2  0,Each,10,"R                 2,012.50","R                         20,125.00",
Pollsmoor,Temperature Scanner,Cape instrument service,200/175880/23,CSD,2020.05.26,2020.05.26,EA,17,"R                 1,661.75","R                         28,250.00",
Breede River,Tents for isolation (2 beds),Fizzpop,2016/255874/07,Quotation,BR-008291,4/21/2020,each,12,R                     729.00,"R                           8,748.00",
Drakenstein,Tents for isolation (2 beds),MOTHO KE MOTHO KA BATHO,PRICE QUOTATION,PRICE QUOTATION,E534956/003,4/2/2020,EA,5,"R                 3,000.00","R                         15,000.00",
Pollsmoor,Tents for isolation (2 beds),Elite Marquues,2013/064722/07,CSD,PS-010241,14.04.2020,EA,1,EA,"R                      396,060.00",
Breede River,Tongue Depressor,Evergreen Latex,2002/057771/23,RT32,BR-008183,4/21/2020,each,100,R                          8.68,R                              868.00,
Drakenstein,Tongue Depressor,EVERGREEN LATEX,RT32,RT32,DN-012938,2/6/2020,EA,100,R                          8.68,R                              868.00,
Overberg,Tongue Depressor,EVERGREEN LATEX,2002/057771/23,RT32,HS-010766,3/27/2020,Each,5000,R                          0.09,R                              434.00,
Southern Cape,Utility gloves,Pienaar Brothers,2005/034625/07,Price Quotation,KY-003245,16/04/2020,pair,306,R                       97.95,"R                         29,911.50",
Southern Cape,Utility gloves,Pienaar Brothers,2005/034625/07,Price Quotation,SC-008323,14/04/2020,pair,306,R                       97.95,"R                         29,911.50",
,EASTERN CAPE REGION,,,,,,,,,,
,MANAGEMENT AREA,ITEM DESCRIPTION,SUPPLIER NAME,"COMPANY
REGISTRATION NO",PROCUREMENT PROCESS FOLLOWED,ORDER DATE,ORDER AMOUNT,,,,
,Amathole,(Biological spill Kits) Drowmex,Bravoplex 532,2011/944991/23,Price quotation below R30 000.00,"Saturday, April 4, 2020","R                              25,900.00",,,,
,Amathole,(Disposable coverall suits) No branding,Maruno,2013/069663/07,Price quotation below R30 000.00,"Tuesday, April 7, 2020","R                              12,650.00",,,,
,Amathole,(Sanitizer 70% Alcohol) No branding,East view Trading,2007/116803/23,Price quotation below R30 000.00,"Tuesday, March 31, 2020","R                              19,111.50",,,,
,Amathole,(Aerosol sterisol spray) BARRS,BARRS Phamaceuticals Industry,2012/056577/07,Transversal Contract (RT300),"Thursday, March 19, 2020",R                                    820.50,,,,
,Amathole,(Disposable mask) No branding,Be the project,2013/166136/07,Price quotation below R30 000.00,"Thursday, April 16, 2020","R                              29,450.00",,,,
,Amathole,(Disposable mask) No branding,Spring Forest,2005/023531/23,Price quotation below R30 000.00,"Saturday, April 4, 2020","R                              26,250.00",,,,
,Amathole,(Disposable mask) No branding,Mhlaba Group,2017/134862/07,Price quotation below R30 000.00,"Thursday, April 30, 2020","R                              29,960.00",,,,
,Amathole,(Disposable mask) No branding,Mr First Aid,1990/007637/07,Price quotation below R30 000.00,"Friday, March 27, 2020","R                                 3,146.40",,,,
,Amathole,(Disposable mask) No branding,Logan Medical & Surgical,2012/056508/07,Transversal Contract (RT76),"Tuesday, March 24, 2020","R                              16,100.00",,,,
,Amathole,(Disposable mask) No branding,Refhumudze Trading,2013/059185/07,Price quotation below R30 000.00,"Friday, March 27, 2020","R                                 4,700.00",,,,
,Amathole,(Disposable mask) No branding,Trendline Multi Service,2019/349455/07,Transversal Contract (RT32),"Friday, March 20, 2020","R                              27,750.00",,,,
,Amathole,(Disposable mask) No branding,ARCH Technology,2017/62066/07,RTCOVID19-004,"Thursday, May 14, 2020","R                            125,000.00",,,,
,Amathole,(heavy duty gloves) Premier nitrile,Motjilela,2005/051195/23,Price quotation below R30 000.00,"Tuesday, April 7, 2020","R                                 1,900.00",,,,
,Amathole,(Surgical gloves) No branding,Evergreen Latex,2002/057771/23,Transversal Contract (RT76),"Thursday, May 14, 2020","R                                 9,500.00",,,,
,Amathole,"1.Gloves protect your hands-CE4051;  2.Garden master 2litre Bottle;  3.Omron
Gentle Temperature Thermometer Infrared Forehead Scanner;  4.Povidine Iodine
Scrub",Apex Yenkosi,2017/258272/07,Price quotation below R30 000.01,"Friday, March 27, 2020","R                              29,650.00",,,,
,Amathole,1.Nitrile Examination Powder Free Gloves,  2.FDA Face Mask,Zondiphase,2014/172473/07,Price quotation below R30 000.03,"Tuesday, April 7, 2020","R                              25,900.00",,,
,Amathole,3 layer Cloth Masks,Mdazane Investments,2018/561785/07,Price quotation below R30 000.00,"Tuesday, June 9, 2020","R                                 1,540.00",,,,
,Amathole,Alcohol hand rub sanitiser 80% (prime safe),Lechoba Medical Technologies,2005/044442/07,RTCOVID19-008,"Thursday, May 14, 2020","R                            151,875.00",,,,
,Amathole,Anti bacterial hand sanitiser 70% alcohol,Govindsamy Subramoney,Sole Proprietorship,Price quotation below R30 000.00,"Monday, April 27, 2020","R                              29,827.60",,,,
,Amathole,Anti bacterial hand sanitiser 70% alcohol,IT Care Chemicals Supplies,2015/102820/07,RTCOVID19-004,"Thursday, May 21, 2020","R                            180,000.00",,,,
,Amathole,BARRS sterisol antiseptic hand rub with emolient,BARRS Phamaceuticals Industry,2012/056577/07,Transversal Contract (RT300),"Thursday, March 19, 2020","R                                 1,641.00",,,,
,Amathole,Barrs Sterisol-70% Chlorexidine,BARRS Phamaceuticals Industry,2012/056577/07,Transversal Contract (RT300),"Monday, May 11, 2020","R                                 2,461.50",,,,
,Amathole,Barrs Sterisol-70% Chlorexidine,BARRS Phamaceuticals Industry,2012/056577/07,Transversal Contract (RT300),"Friday, March 27, 2020","R                                 3,282.00",,,,
,Amathole,Bleach bio-chem,Inyathi Sales,2001/045499/23,Price quotation below R30 000.00,"Wednesday, April 8, 2020","R                                 9,000.00",,,,
