buyer_name,implementation_location_province,Vote,Department,items_description,supplier_name,supplier_numbers_other,payment_amount_zar,Commitment Amount,order_amount_zar
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,SEIKOU SOLUTIONS ,MAAA0661442,33844.99,R0.00,33844.99
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,SHABBA MAN TRADING ,MAAA0537970,6000.00,R0.00,6000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,5800.00,R0.00,5800.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3750.00,R0.00,3750.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,8700.00,R0.00,8700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,4500.00,R0.00,4500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3950.00,R0.00,3950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,7200.00,R0.00,7200.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,9900.00,R0.00,9900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,5900.00,R0.00,5900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2950.00,R0.00,2950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3950.00,R0.00,3950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2500.00,R0.00,2500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2900.00,R0.00,2900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2950.00,R0.00,2950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,7050.00,R0.00,7050.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,4350.00,R0.00,4350.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3925.00,R0.00,3925.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,7700.00,R0.00,7700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2965.00,R0.00,2965.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3500.00,R0.00,3500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,1750.00,R0.00,1750.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,4900.00,R0.00,4900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3550.00,R0.00,3550.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2750.00,R0.00,2750.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,4800.00,R0.00,4800.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,5900.00,R0.00,5900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,1500.00,R0.00,1500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,8600.00,R0.00,8600.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,1000.00,R0.00,1000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,6000.00,R0.00,6000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,6000.00,R0.00,6000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2450.00,R0.00,2450.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,6000.00,R0.00,6000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,4000.00,R0.00,4000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,6100.00,R0.00,6100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,6000.00,R0.00,6000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3950.00,R0.00,3950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2500.00,R0.00,2500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3600.00,R0.00,3600.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,2700.00,R0.00,2700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,3250.00,R0.00,3250.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,SHABBA MAN TRADING ,MAAA0537970,5850.00,R0.00,5850.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,7762.21,R0.00,7762.21
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,4148.69,R0.00,4148.69
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,2170.05,R0.00,2170.05
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,3639.87,R0.00,3639.87
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,4544.23,R0.00,4544.23
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,4972.26,R0.00,4972.26
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,11517.34,R0.00,11517.34
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,1120.22,R0.00,1120.22
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SSHEQ-4-AFRICA MANAGEMENT AN,MAAA0165818,9174.99,R0.00,9174.99
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,SHE-QMS CONSULTING AND PROJE,MAAA0868137,3977.00,R0.00,3977.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,SOLARGREENSA ,MAAA0155055,1998.96,R0.00,1998.96
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"REPAIR BUILDING , MAINTENANCE ",SUNNYSIDE LOGISTICS ,MAAA0026416,6880.00,R0.00,6880.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"MASK,MEDICAL ",SUNNYSIDE LOGISTICS ,MAAA0026416,900.00,R0.00,900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , SANITIZER HAND WASH, ENRICHED",FOAM SUNNYSIDE ALCOHOL LOGISTICS FREE HAND SANITIZ,MAAA0026416,5400.00,R0.00,5400.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,THERMOMETER ,TEMPERATURE MONITOR SOLUTION,MAAA0093280,13915.00,R0.00,13915.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,TERMINIX ,MAAA0076192,2808.00,R0.00,2808.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,TRACK IT LOGISTICS ,MAAA0690343,1100.00,R0.00,1100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,TRIPLE A SOLUTIONS ,MAAA0497059,43540.00,R0.00,43540.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",TRIPLE A SOLUTIONS ,MAAA0497059,1200.00,R0.00,1200.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",TRIPLE A SOLUTIONS ,MAAA0497059,1700.00,R0.00,1700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",TRIPLE A SOLUTIONS ,MAAA0497059,1700.00,R0.00,1700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",TRIPLE A SOLUTIONS ,MAAA0497059,2850.00,R0.00,2850.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",TRIPLE A SOLUTIONS ,MAAA0497059,2050.00,R0.00,2050.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",TRIPLE A SOLUTIONS ,MAAA0497059,900.00,R0.00,900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,TUNIBYTE ,MAAA0863656,914.78,R0.00,914.78
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"REGULATOR, MEDICAL TEMPERATURE ",TUSK CONSTRUCTION SUPPORT SER,MAAA0369431,8384448.75,R0.00,8384448.75
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLOTH,CLEANING , BLUE CLEANING WIPES ",VAL-U-PAC DISTRIBUTORS ,MAAA0031087,11500.00,R0.00,11500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,VUKA KUSILE SOLUTITION ,MAAA0685904,1964.25,R0.00,1964.25
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,WALKER BAY PEST CONTROL ,MAAA0467209,15408.50,R0.00,15408.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,PEST CONTROL ,WELDING DOCTOR ,MAAA0555635,5776.00,R862.50,6638.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,VAN ZYL ,,N/A ,597.00,R0.00,597.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,Transfer payments to school for curriculum support: Orde,number n/a ,N/A ,50451078.25,R0.00,50451078.25
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVERALL ,A&S Suppliers ,MAAA0250032,86480.00,R0.00,86480.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,INTRILE SURGICAL POWDERFREE GLOVES ,A&S Suppliers ,MAAA0250032,621000.00,R0.00,621000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,NITRILE GLOVES - SMALL ,A&S Suppliers ,MAAA0250032,147000.00,R0.00,147000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,NITRILE GLOVES - MEDIUM ,A&S Suppliers ,MAAA0250032,273000.00,R0.00,273000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,NITRILE GLOVES - LARGE ,A&S Suppliers ,MAAA0250032,210000.00,R0.00,210000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SURGICAL MASK 3 PLY WITH EARLOOP,A&S Suppliers ,MAAA0250032,2490000.00,R0.00,2490000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Buddi ,ABACUS ,MAAA0016733,65205.00,R0.00,65205.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Buddi ,ABACUS ,MAAA0016733,2173.50,R0.00,2173.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Mobile, whiteboard ",ABACUS ,MAAA0016733,10399.20,R0.00,10399.20
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Whiteboard 1200X1200,ABACUS ,MAAA0016733,14018.59,R0.00,14018.59
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Fridge domestic single door ,ABACUS ,MAAA0016733,68999.85,R0.00,68999.85
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Fridge domestic single door ,ABACUS ,MAAA0016733,92000.00,R0.00,92000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Fridge domestic single door ,ABACUS ,MAAA0016733,73600.00,R0.00,73600.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Fridge domestic single door ,ABACUS ,MAAA0016733,18400.00,R0.00,18400.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Fridge domestic single door ,ABACUS ,MAAA0016733,137999.70,R0.00,137999.70
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Kettle ,ABACUS ,MAAA0016733,19943.30,R0.00,19943.30
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID Palliative care - Lentegeur Hospital Palliative Car,ABDA Facility BUILDING Ward 95 AND INTERIOR PRO,MAAA0028674,2620000.00,R0.00,2620000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"SOAP, LIQUID, 500ML",AC Disposables and Cleaning Prod,MAAA0371836,130800.00,R0.00,130800.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,LIQUID HAND SOAP WITH PLUNGER 500ml,AC Disposables and Cleaning Prod,MAAA0165818,141700.00,R0.00,141700.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,MASK VISOR POLYPROP/PVC ,AC Disposables and Cleaning Prod,MAAA0165818,45000.00,R0.00,45000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,MASK VISOR POLYPROP/PVC ,AC Disposables and Cleaning Prod,MAAA0165818,900000.00,R0.00,900000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - KLAPMUTS CLINIC ,AFRI.CAN ,MAAA0908018,530259.85,R0.00,530259.85
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - OP DIE BERG CLINIC ,AFRI.CAN ,MAAA0908018,522934.35,R0.00,522934.35
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - DE DOORNS CLINIC ,AFRI.CAN ,MAAA0908018,56953.75,R0.00,56953.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - HAWSTON CLINIC ,AFRI.CAN ,MAAA0908018,533448.35,R0.00,533448.35
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - HERMANUS HOSPITAL ,AFRI.CAN ,MAAA0908018,239912.38,R0.00,239912.38
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - KLEINMOND CLINIC ,AFRI.CAN ,MAAA0908018,525661.00,R0.00,525661.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - KLEINVLEI CDC ,AFRI.CAN ,MAAA0908018,1216428.33,R0.00,1216428.33
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - MACASSAR CDC ,AFRI.CAN ,MAAA0908018,1770701.95,R0.00,1770701.95
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - REED STREET CDC ,AFRI.CAN ,MAAA0908018,732342.47,R0.00,732342.47
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID TRIAGE AND TESTING - ROBERTSON HOSPITAL ,AFRI.CAN ,MAAA0908018,1078707.90,R0.00,1078707.90
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,REGULATOR GAS ,AFROX ,MAAA0078110,138846.50,R0.00,138846.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,TROLLEY STEEL ,AFROX ,MAAA0078110,25695.50,R0.00,25695.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,TROLLEY STEEL ,AFROX ,MAAA0078110,102781.80,R0.00,102781.80
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID OXYGEN - SONSTRAAL INTERMEDIATE CARE FACI,AFROX,MAAA0078110,499395.72,R0.00,499395.72
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SERVICE INSTALL GAS SUPPLY REPAIR DRAGER GAS DETE,AFROX,MAAA0078110,249697.86,R0.00,249697.86
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bulk Medical Installation at CTICC ,AFROX ,MAAA0078110,622905.41,R0.00,622905.41
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bulk Medical Gas Installation at Brackengate Centre ,AFROX ,MAAA0078110,1993278.57,R0.00,1993278.57
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SERVICE INSTALL GAS SUPPLY REPAIR DRAGER GAS DETE,AFROX,MAAA0078110,996639.28,R0.00,996639.28
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, ADULT 40%",Akacia Medical ,MAAA0116943,21459.00,R0.00,21459.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, MEDICAL, ANAESTHETIC OXYGEN, ADULT 60%",Allenco Medical & Dental Supplies,MAAA0003731,62150.00,R0.00,62150.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, MEDICAL, ANAESTHETIC OXYGEN, PAEDIATRIC ",Allenco Medical & Dental Supplies,MAAA0003731,62150.00,R0.00,62150.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,WASTE DISPOSAL MACHINE NEWSTER NW50,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,18857248.70,R0.00,18857248.70
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,WASTE DISPOSAL MACHINE NEWSTER NW15,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,3167200.00,R0.00,3167200.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,WASTE DISPOSAL MACHINE NEWSTER NW10,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,2643311.30,R0.00,2643311.30
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,DELIVERY AND INSTALLATION COSTS ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,411959.17,R0.00,411959.17
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SERVICE REPAIR ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,16749.29,R0.00,16749.29
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SERVICE REPAIR ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,24363.85,R0.00,24363.85
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SERVICE REPAIR ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,41387.58,R0.00,41387.58
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,ELECTRICAL INSTALLATION OF PLUGS ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,54491.89,R0.00,54491.89
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,HIRE TENT MARQUEE ,ALLORO AFRICA ENVIRO SERVICES,MAAA0022706,110852.23,R0.00,110852.23
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Broom ,AMANTHI TRADERS ,MAAA0034819,118.00,R0.00,118.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Dustpan and broom set ,AMANTHI TRADERS ,MAAA0034819,3880.00,R0.00,3880.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,TROLLEY STOCK PICKING 3 TIER 4 CASTORS 1600X600X60,AMCOMED,MAAA0074321,37260.00,R0.00,37260.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Bottle, Suction ",AMCOMED ,MAAA0074321,12364.80,R0.00,12364.80
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Folding nose trolley ,AMCOMED ,MAAA0074321,16387.50,R0.00,16387.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Liners, Suction ",AMCOMED ,MAAA0074321,21638.40,R0.00,21638.40
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Liners, Suction ",AMCOMED ,MAAA0074321,95513.25,R0.00,95513.25
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Suction unit electrical ,AMCOMED ,MAAA0074321,253588.80,R0.00,253588.80
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Platform Scale ,AMCOMED ,MAAA0074321,7015.00,R0.00,7015.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Platform Trolley ,AMCOMED ,MAAA0074321,33810.00,R0.00,33810.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Suction Bottles double ,AMCOMED ,MAAA0074321,287500.00,R0.00,287500.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Suction Bottles single ,AMCOMED ,MAAA0074321,241500.00,R0.00,241500.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Suction Liners ,AMCOMED ,MAAA0074321,10212.00,R0.00,10212.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Suction unit electrical ,AMCOMED ,MAAA0074321,651360.00,R0.00,651360.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Drug Cabinet large ,AMCOMED ,MAAA0074321,79235.00,R0.00,79235.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Connectors, Suctionm Unit ",AMCOMED ,MAAA0074321,1380.00,R0.00,1380.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Connectors & Tubing ,AMCOMED ,MAAA0074321,3312.00,R0.00,3312.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVERALL - MEDIUM ,Arc Technology ,MAAA0448977,5750000.00,R0.00,5750000.00
